机械角度	电角度	转速	母线电压	D轴电流	Q轴电流	编码器零位	D轴电压	Q轴电压	D轴给定电流	Q轴给定电流	转速给定	A相电流	B相电流	C相电流	I15
248.928223	234.125977	0.647667	12.34114	-0.011474	-0.011281	349.130859	0.016454	-3	0	0	0	-0.002417	0.014986	-0.012568	0
248.851318	233.049316	-0.332627	12.348	-0.006239	-0.398878	349.130859	-0.077983	3	0	0	0	-0.315015	0.369478	-0.054463	0
248.554688	228.896484	-4.877001	12.348	-0.000606	0.481679	349.130859	-0.099344	3	0	0	0	0.363354	-0.455522	0.092168	0
248.69751	230.895996	-3.107563	12.348	0.004791	0.420221	349.130859	-0.124905	3	0	0	0	0.323071	-0.394292	0.071221	0
249.345703	239.970703	6.907784	12.34114	0.009856	0.261605	349.130859	-0.242689	3	0	0	0	0.221558	-0.231548	0.00999	0
250.268555	252.890625	19.949915	12.348	0.008935	0.160386	349.130859	-0.371073	3	0	0	0	0.150659	-0.123589	-0.02707	0
251.246338	266.57959	33.701992	12.34114	-0.016701	0.106346	349.130859	-0.206904	3	0	0	0	0.107153	-0.044634	-0.06252	0
252.312012	281.499023	46.628181	12.34114	-0.011001	0.077055	349.130859	-0.225202	3	0	0	0	0.073315	-0.014018	-0.059297	0
253.366699	296.264648	58.261749	12.348	-0.006957	0.074408	349.130859	-0.316559	3	0	0	0	0.063647	0.002095	-0.065742	0
254.476318	311.799316	69.830597	12.348	-0.017829	0.066735	349.130859	-0.13167	3	0	0	0	0.037866	0.031099	-0.068965	0
255.574951	327.180176	80.608765	12.348	-0.014256	0.047374	349.130859	-0.107996	3	0	0	0	0.013696	0.034321	-0.048018	0
256.761475	343.791504	90.492226	12.34114	-0.011457	0.042301	349.130859	-0.057271	-3	0	0	0	0.000806	0.037544	-0.03835	0
257.805176	358.40332	97.922493	12.34114	0.040035	-0.77124	349.130859	1.173961	3	0	0	0	0.01853	-0.677886	0.659355	0
258.21167	4.094238	95.088249	12.34114	0.051246	0.208144	349.130859	0.001957	-3	0	0	0	0.036255	0.164839	-0.201094	0
258.574219	9.169922	91.255692	12.34114	0.045491	-0.532135	349.130859	0.471876	3	0	0	0	0.129712	-0.51353	0.383818	0
258.563232	9.016113	82.130119	12.33428	0.015538	0.358434	349.130859	-0.115472	-3	0	0	0	-0.041089	0.329194	-0.288106	0
258.717041	11.169434	76.297478	12.34114	0.025865	-0.455437	349.130859	0.283155	3	0	0	0	0.113599	-0.439409	0.32581	0
258.563232	9.016113	66.470467	12.348	-0.011005	0.408758	349.130859	-0.135307	-3	0	0	0	-0.074927	0.385591	-0.310664	0
258.684082	10.708008	61.288265	12.348	0.01045	-0.426042	349.130859	0.227053	3	0	0	0	0.089429	-0.405571	0.316142	0
258.574219	9.169922	53.51149	12.34114	-0.009948	0.398427	349.130859	-0.058751	-3	0	0	0	-0.073316	0.375923	-0.302607	0
258.717041	11.169434	50.723816	12.34114	0.007297	-0.441339	349.130859	0.190235	3	0	0	0	0.092651	-0.420073	0.327422	0
258.651123	10.246582	44.552803	12.34114	-0.003122	0.394882	349.130859	-0.104181	-3	0	0	0	-0.073316	0.3727	-0.299385	0
