机械角度	电角度	转速	母线电压	D轴电流	Q轴电流	编码器零位	D轴电压	Q轴电压	D轴给定电流	Q轴给定电流	转速给定	A相电流	B相电流	C相电流	I15
95.74585	261.936035	-256.37384	11.73746	0.038954	-0.059415	1.494141	-1.096781	-6	0	0	0	-0.064292	0.005962	0.05833	0
94.01001	237.634277	-257.286743	11.73746	-0.02823	-0.284777	1.494141	-2.280398	-2	0	0	0	-0.225425	0.265386	-0.039961	0
92.076416	210.563965	-261.221161	11.73746	0.031616	0.2725	1.494141	-0.114191	-2	0	0	0	0.111343	-0.272798	0.161455	0
90.439453	187.646484	-262.381775	11.73746	0.172448	0.292703	1.494141	0.392243	-2	0	0	0	-0.131967	-0.205122	0.337089	0
89.208984	170.419922	-255.918991	11.73746	0.173867	0.169449	1.494141	0.319083	-2	0	0	0	-0.199643	-0.019819	0.219463	0
88.165283	155.808105	-246.623474	11.73746	0.136296	0.093356	1.494141	0.093946	-2	0	0	0	-0.162583	0.055913	0.10667	0
87.220459	142.580566	-236.426453	11.73746	0.104583	0.051317	1.494141	-0.003388	-2	0	0	0	-0.114243	0.07686	0.037382	0
86.330566	130.12207	-226.882935	11.73746	0.082759	0.035405	1.494141	-0.02452	-2	0	0	0	-0.080405	0.075249	0.005156	0
85.440674	117.663574	-217.56134	11.74432	0.07791	0.015376	1.494141	0.012594	-2	0	0	0	-0.04979	0.078472	-0.028682	0
84.58374	105.666504	-209.355011	11.73746	0.079461	0.005997	1.494141	0.03678	-2	0	0	0	-0.027231	0.078472	-0.051241	0
83.748779	93.977051	-201.419998	11.73746	0.073177	-0.000404	1.494141	-0.02233	-2	0	0	0	-0.004673	0.065581	-0.060909	0
82.935791	82.595215	-193.729172	11.73746	0.068059	-0.007566	1.494141	0.020117	-6	0	0	0	0.016275	0.049468	-0.065743	0
82.001953	69.521484	-188.089172	11.73746	-0.008221	-0.46593	1.494141	-0.793156	-2	0	0	0	0.433609	-0.364643	-0.068965	0
80.749512	51.987305	-189.055649	11.73746	0.000658	0.073935	1.494141	-0.359235	-6	0	0	0	-0.057846	0.068804	-0.010957	0
79.365234	32.607422	-191.024109	11.73746	0.023013	-0.412846	1.494141	-1.855492	-2	0	0	0	0.241861	-0.411372	0.169511	0
77.794189	10.612793	-195.908508	11.73746	0.020341	0.168923	1.494141	-0.178737	-6	0	0	0	-0.011118	0.152593	-0.141475	0
76.26709	349.233398	-200.670685	11.73746	0.044471	-0.35376	1.494141	-1.59911	-2	0	0	0	-0.022397	-0.296968	0.319365	0
74.586182	325.700684	-206.604599	11.73746	0.041884	0.20481	1.494141	-0.219732	-6	0	0	0	0.150015	0.051079	-0.201094	0
73.059082	304.321289	-209.930954	11.73746	0.039515	-0.317484	1.494141	-1.413341	-2	0	0	0	-0.239926	-0.063325	0.303252	0
71.323242	280.019531	-215.85437	11.73746	0.059328	0.215489	1.494141	-0.246128	-6	0	0	0	0.222525	-0.12939	-0.093135	0
69.675293	256.948242	-220.819229	11.74432	0.112328	-0.284757	1.494141	-2.460646	-2	0	0	0	-0.302768	0.11231	0.190459	0
67.895508	232.03125	-226.02002	11.74432	0.046862	0.237082	1.494141	-0.140256	-6	0	0	0	0.158072	-0.237349	0.079277	0
66.335449	210.19043	-228.137253	11.73746	0.068069	-0.26078	1.494141	-1.88442	-6	0	0	0	-0.189975	0.260552	-0.070577	0
64.533691	184.96582	-232.789352	11.73746	0.016674	-0.215757	1.494141	-2.03843	-6	0	0	0	-0.035288	0.202544	-0.167256	0
62.446289	155.742188	-241.370773	11.73746	0.00406	-0.197658	1.494141	-2.495444	-2	0	0	0	0.077505	0.118755	-0.19626	0
60.216064	124.519043	-253.488586	11.73746	0.064783	0.41678	1.494141	0.358306	-6	0	0	0	-0.380112	0.031743	0.348369	0
58.40332	99.140625	-257.436615	11.73746	0.107505	-0.183931	1.494141	-1.327137	-6	0	0	0	0.164517	0.034966	-0.199483	0
56.447754	71.762695	-260.989838	11.73746	0.013176	-0.172269	1.494141	-1.563853	-6	0	0	0	0.16774	-0.119722	-0.048018	0
54.250488	41.000977	-268.39917	11.73746	0.003706	-0.199833	1.494141	-2.07922	-2	0	0	0	0.133902	-0.195454	0.061552	0
52.020264	9.777832	-277.631042	11.73746	0.089133	0.392926	1.494141	0.275652	-6	0	0	0	0.021109	0.337896	-0.359004	0
50.130615	343.322754	-279.347931	11.73746	0.105913	-0.240678	1.494141	-1.645347	-6	0	0	0	0.032388	-0.242183	0.209795	0
48.306885	317.790527	-279.794495	11.74432	-0.028131	-0.294924	1.494141	-2.322083	-6	0	0	0	-0.218979	-0.063325	0.282304	0
46.164551	287.797852	-284.224701	11.73746	-0.029097	-0.244338	1.494141	-2.774936	-2	0	0	0	-0.241538	0.080083	0.161455	0
43.868408	255.651855	-291.141602	11.73746	0.069888	0.385612	1.494141	-0.001584	-2	0	0	0	0.356265	-0.319526	-0.036739	0
42.033691	229.96582	-291.141205	11.73746	0.235794	0.370873	1.494141	0.603035	-6	0	0	0	0.13229	-0.429097	0.296806	0
40.627441	210.27832	-284.732178	11.74432	0.115058	-0.272393	1.494141	-1.992235	-2	0	0	0	-0.236704	0.271831	-0.035127	0
38.990479	187.36084	-281.527527	11.74432	0.058369	0.188977	1.494141	-0.246487	-2	0	0	0	-0.033676	-0.151948	0.185625	0
37.518311	166.750488	-276.26297	11.73746	0.160686	0.2027	1.494141	0.158996	-6	0	0	0	-0.202866	-0.037544	0.24041	0
36.221924	148.601074	-269.14447	11.73746	0.0635	-0.367231	1.494141	-2.193892	-6	0	0	0	0.137124	0.231548	-0.368672	0
34.562988	125.375977	-266.583038	11.73746	-0.032166	-0.267859	1.494141	-2.006774	-6	0	0	0	0.237027	-0.006929	-0.230098	0
32.607422	97.998047	-270.320251	11.73746	-0.058412	-0.205113	1.494141	-2.026148	-2	0	0	0	0.211245	-0.131001	-0.080244	0
30.377197	66.774902	-277.712067	11.73746	0.072648	0.395711	1.494141	0.162406	-2	0	0	0	-0.334995	0.360454	-0.025459	0
