机械角度	电角度	转速	母线电压	D轴电流	Q轴电流	编码器零位	D轴电压	Q轴电压	D轴给定电流	Q轴给定电流	转速给定	A相电流	B相电流	C相电流	I15
350.57373	232.177734	0.233376	12.06674	-0.578915	0.001602	4.145508	-3	0	0	0	0	0.356265	0.217046	-0.57331	0
350.57373	232.177734	0.393144	12.06674	-0.741587	0.001791	4.145508	-5	0	0	0	0	0.456167	0.278276	-0.734443	0
350.562744	232.023926	0.170724	12.06674	-0.738656	0.00209	4.145508	-3	0	0	0	0	0.456167	0.275054	-0.731221	0
350.57373	232.177734	0.336757	12.06674	-0.768345	-0.004702	4.145508	-3	0	0	0	0	0.467446	0.29439	-0.761836	0
350.562744	232.023926	0.119976	12.05988	-0.703726	-0.003349	4.145508	-3	0	0	0	0	0.430386	0.266997	-0.697383	0
350.562744	232.023926	0.107978	12.0736	-0.652146	0.000121	4.145508	-5	0	0	0	0	0.401382	0.244438	-0.64582	0
350.562744	232.023926	0.09718	12.06674	-0.672761	-0.003707	4.145508	-5	0	0	0	0	0.41105	0.255718	-0.666767	0
350.551758	231.870117	-0.095643	12.06674	-0.709684	0.002367	4.145508	-3	0	0	0	0	0.440054	0.262163	-0.702217	0
350.540771	231.716309	-0.269184	12.06674	-0.693474	0.000942	4.145508	-3	0	0	0	0	0.430386	0.255718	-0.686103	0
350.507813	231.254883	-0.425371	12.06674	-0.599674	0.000372	4.145508	-3	0	0	0	0	0.3756	0.217046	-0.592646	0
350.529785	231.5625	-0.016623	12.06674	-0.709686	-0.001443	4.145508	-3	0	0	0	0	0.440054	0.262163	-0.702217	0
350.529785	231.5625	-0.198066	12.06674	-0.624074	-0.007553	4.145508	-3	0	0	0	0	0.382046	0.236382	-0.618428	0
350.529785	231.5625	-0.17826	12.06674	-0.766701	-0.001436	4.145508	-3	0	0	0	0	0.475503	0.28311	-0.758613	0
350.518799	231.408691	-0.343539	12.06674	-0.751382	-0.007767	4.145508	-5	0	0	0	0	0.462612	0.281499	-0.744111	0
350.507813	231.254883	-0.492291	12.06674	-0.716321	-0.004394	4.145508	-3	0	0	0	0	0.444888	0.263774	-0.708662	0
350.507813	231.254883	-0.626167	12.06674	-0.741483	0.000206	4.145508	-3	0	0	0	0	0.464223	0.268608	-0.732832	0
350.518799	231.408691	-0.380445	12.06674	-0.731022	0.008481	4.145508	-5	0	0	0	0	0.462612	0.25894	-0.721553	0
350.496826	231.101074	-0.525506	12.05988	-0.671148	0.007345	4.145508	-5	0	0	0	0	0.427163	0.234771	-0.649043	0
350.507813	231.254883	-0.28985	12.06674	-0.641931	-0.000481	4.145508	-3	0	0	0	0	0.401382	0.223491	-0.610371	0
350.507813	231.254883	-0.44397	12.05988	-0.726443	-0.002186	4.145508	-5	0	0	0	0	0.467446	0.273442	-0.740889	0
350.496826	231.101074	-0.582679	12.05988	-0.731057	0.004556	4.145508	-3	0	0	0	0	0.438442	0.255718	-0.69416	0
350.507813	231.254883	-0.524411	12.06674	-0.700678	-0.000105	4.145508	-5	0	0	0	0	0.438442	0.254106	-0.692549	0
350.507813	231.254883	-0.655075	12.05988	-0.63818	-0.000381	4.145508	-5	0	0	0	0	0.391714	0.225103	-0.616816	0
350.507813	231.254883	-0.772673	12.05988	-0.707332	0.006207	4.145508	-5	0	0	0	0	0.436831	0.244438	-0.681269	0
350.496826	231.101074	-0.878511	12.05302	-0.712251	-0.000974	4.145508	-5	0	0	0	0	0.446499	0.257329	-0.703828	0
350.48584	230.947266	-0.973766	12.06674	-0.693148	0.002017	4.145508	-3	0	0	0	0	0.436831	0.247661	-0.684492	0
350.496826	230.947266	-0.693284	12.06674	-0.788645	-0.004696	4.145508	-3	0	0	0	0	0.493227	0.286333	-0.77956	0
350.496826	231.101074	-0.623955	12.05988	-0.720067	-0.003139	4.145508	-3	0	0	0	0	0.449722	0.262163	-0.711885	0
