机械角度	电角度	转速	母线电压	D轴电流	Q轴电流	编码器零位	D轴电压	Q轴电压	D轴给定电流	Q轴给定电流	转速给定	A相电流	B相电流	C相电流	I15
114.598389	152.197266	0	12.2108	0.357812	0.015458	346.896973	3	0	0	0	0	-0.460679	0.434736	0.025943	0
114.598389	152.197266	0	12.2108	0.333021	0.024472	346.896973	3	0	0	0	0	-0.460679	0.434736	0.025943	0
114.598389	152.351074	0	12.2108	0.372725	0.013887	346.896973	1	0	0	0	0	-0.460679	0.434736	0.025943	0
114.598389	152.197266	0	12.2108	0.402804	0.023407	346.896973	3	0	0	0	0	-0.460679	0.434736	0.025943	0
114.598389	152.351074	0	12.2108	0.359245	0.025729	346.896973	1	0	0	0	0	-0.460679	0.434736	0.025943	0
114.598389	152.197266	0	12.2108	0.389666	0.020686	346.896973	3	0	0	0	0	-0.460679	0.434736	0.025943	0
114.598389	152.197266	0	12.2108	0.359919	0.021827	346.896973	3	0	0	0	0	-0.460679	0.434736	0.025943	0
114.598389	152.197266	0	12.2108	0.397971	0.018755	346.896973	1	0	0	0	0	-0.460679	0.434736	0.025943	0
114.598389	152.351074	0	12.2108	0.418469	0.016847	346.896973	1	0	0	0	0	-0.460679	0.434736	0.025943	0
114.598389	152.197266	0	12.2108	0.376899	0.027626	346.896973	1	0	0	0	0	-0.460679	0.434736	0.025943	0
114.598389	152.197266	0	12.2108	0.339591	0.025832	346.896973	3	0	0	0	0	-0.460679	0.434736	0.025943	0
114.598389	152.197266	0	12.2108	0.313438	0.023611	346.896973	1	0	0	0	0	-0.460679	0.434736	0.025943	0
114.598389	152.197266	0	12.2108	0.359051	0.023473	346.896973	3	0	0	0	0	-0.460679	0.434736	0.025943	0
114.598389	152.351074	0	12.2108	0.328505	0.025379	346.896973	3	0	0	0	0	-0.460679	0.434736	0.025943	0
114.598389	152.197266	0	12.2108	0.367356	0.021542	346.896973	3	0	0	0	0	-0.460679	0.434736	0.025943	0
114.598389	152.197266	0	12.2108	0.397971	0.018755	346.896973	1	0	0	0	0	-0.460679	0.434736	0.025943	0
114.598389	152.351074	0	12.2108	0.426769	0.014893	346.896973	3	0	0	0	0	-0.460679	0.434736	0.025943	0
