317.977295	349.225098	0	11.7306	0.081997	-0.068839	-0.013158	0	0	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	349.071289	0	11.7306	0.081997	-0.068839	-0.013158	0.360895	-0.214106	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	349.071289	0	11.7306	0.081997	-0.068839	-0.013158	0.524334	0.004767	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	349.071289	0	11.7306	0.081997	-0.068839	-0.013158	0.279595	0.159456	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	349.071289	0	11.7306	0.081997	-0.068839	-0.013158	0.076579	0.056801	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	349.378906	0	11.7306	0.081997	-0.068839	-0.013158	-0.065448	-0.037499	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	349.378906	0	11.7306	0.081997	-0.068839	-0.013158	-0.148558	0.165183	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	349.378906	0	11.7306	0.081997	-0.068839	-0.013158	-0.107835	0.256606	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	349.378906	0	11.7306	0.081997	-0.068839	-0.013158	-0.014601	0.30372	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	349.378906	0	11.7306	0.081997	-0.068839	-0.013158	0.062731	0.349893	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	349.840332	0	11.7306	0.081997	-0.068839	-0.013158	0.061835	0.370914	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	349.840332	0	11.7306	0.081997	-0.068839	-0.013158	-0.001825	0.382849	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	350.147949	0	11.7306	0.081997	-0.068839	-0.013158	-0.064564	0.383818	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	350.147949	0	11.7306	0.081997	-0.068839	-0.013158	-0.076119	0.368392	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	350.609375	0	11.7306	0.081997	-0.068839	-0.013158	-0.030672	0.379373	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	351.070801	0	11.7306	0.081997	-0.068839	-0.013158	0.016076	0.348721	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	351.070801	0	11.7306	0.081997	-0.068839	-0.013158	0.023195	0.344549	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	351.378418	0	11.7306	0.081997	-0.068839	-0.013158	0.000656	0.324609	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	351.686035	0	11.7306	0.081997	-0.068839	-0.013158	-0.030992	0.31951	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	352.147461	0	11.7306	0.081997	-0.068839	-0.013158	-0.039512	0.294136	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	352.762695	0	11.7306	0.081997	-0.068839	-0.013158	-0.020287	0.298526	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	353.224121	0	11.7306	0.081997	-0.068839	-0.013158	0.000457	0.270518	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	353.685547	0	11.7306	0.081997	-0.068839	-0.013158	0.006639	0.273123	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	354.300781	0	11.7306	0.081997	-0.068839	-0.013158	-0.006571	0.248673	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	354.762207	0	11.7306	0.081997	-0.068839	-0.013158	-0.017419	0.221319	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	355.377441	0	11.7306	0.081997	-0.068839	-0.013158	-0.024925	0.193802	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	355.685059	0	11.7306	0.081997	-0.068839	-0.013158	-0.017845	0.2017	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	356.60791	0	11.7306	0.081997	-0.068839	-0.013158	-0.008488	0.186637	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	356.915527	0	11.7306	0.081997	-0.068839	-0.013158	-0.002906	0.168884	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	357.68457	0	11.7306	0.081997	-0.068839	-0.013158	-0.004201	0.147281	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	358.453613	0	11.7306	0.081997	-0.068839	-0.013158	-0.013664	0.156122	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	358.76123	0	11.7306	0.081997	-0.068839	-0.013158	-0.013607	0.14832	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	359.530273	0	11.7306	0.081997	-0.068839	-0.013158	-0.014224	0.129034	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	359.991699	0	11.7306	0.081997	-0.068839	-0.013158	-0.00729	0.112607	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	0.760742	0	11.7306	0.081997	-0.068839	-0.013158	-0.004426	0.125743	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	1.683594	0	11.7306	0.081997	-0.068839	-0.013158	-0.002699	0.151503	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	2.14502	0	11.7306	0.081997	-0.068839	-0.013158	-0.012861	0.128785	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	2.914063	0	11.7306	0.081997	-0.068839	-0.013158	-0.017785	0.141045	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	3.375488	0	11.7306	0.081997	-0.068839	-0.013158	-0.018677	0.153348	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	4.29834	0	11.7306	0.081997	-0.068839	-0.013158	-0.004387	0.146196	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	5.067383	0	11.7306	0.081997	-0.068839	-0.013158	0.001041	0.128187	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	5.682617	0	11.7306	0.081997	-0.068839	-0.013158	-0.009548	0.101872	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	6.605469	0	11.7306	0.081997	-0.068839	-0.013158	-0.015844	0.105667	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	6.913086	0	11.7306	0.081997	-0.068839	-0.013158	-0.011908	0.136626	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	7.835938	0	11.7306	0.081997	-0.068839	-0.013158	-0.008289	0.10982	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	8.912598	0	11.7306	0.081997	-0.068839	-0.013158	-0.002583	0.126614	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	9.374023	0	11.7306	0.081997	-0.068839	-0.013158	-0.006808	0.101528	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	10.143066	0	11.7306	0.081997	-0.068839	-0.013158	-0.009444	0.080487	0.858488	0.141512	0.34595	0	0.03608	3
317.977295	10.758301	0	11.7306	0.081997	-0.068839	-0.013158	-0.008003	0.070037	0.858488	0.141512	0.34595	0	0.03608	5
317.977295	11.527344	0	11.7306	0.081997	-0.068839	-0.013158	-0.008241	0.055373	0.858488	0.141512	0.34595	0	0.03608	5
