46.450195	52.553345	-0.030877	12.0393	0.00571	0.003561	122.250603	0.087186	0.00261	0	0.1
46.461182	52.707153	0.155316	12.0393	0.006161	0.08895	122.250603	-0.012091	0.918932	0	0.1
46.582031	54.399048	1.970839	12.0393	0.004609	0.081776	122.250603	-0.026669	1.476471	0	0.1
46.790771	57.321411	4.886548	12.03244	-0.004191	0.082691	122.250603	-0.014413	1.844136	0	0.1
47.043457	60.859009	8.97553	12.0393	-0.000595	0.089328	122.250603	-0.181588	2.149637	0	0.1
47.384033	65.627075	13.57114	12.0393	-0.000729	0.094487	122.250603	0.003441	2.458196	0	0.1
47.779541	71.164185	18.439611	12.0393	-0.004616	0.094787	122.250603	-0.031314	3.962782	0	0.1
48.22998	77.470337	24.102974	12.03244	-0.008007	0.088346	122.250603	0.006811	4.389549	0	0.1
48.713379	84.237915	29.566212	12.03244	0.000932	0.08528	122.250603	-0.054154	4.482285	0	0.1
49.251709	91.774536	36.131073	12.0393	-0.003848	0.08008	122.250603	-0.051816	5.068392	0	0.1
49.888916	100.695435	42.588768	12.03244	-0.004148	0.072279	122.250603	-0.015712	5.480978	0	-0.1
50.592041	110.539185	49.865536	12.03244	0.003794	-0.107073	122.250603	0.005375	4.177525	0	0.1
51.174316	118.69104	54.766678	12.03244	0.003144	0.102246	122.250603	-0.097853	3.30323	0	-0.1
51.800537	127.45813	60.093231	12.03244	0.002436	-0.098083	122.250603	0.028361	1.859568	0	0.1
52.36084	135.302368	63.239182	12.03244	0.001814	0.114086	122.250603	-0.049035	2.957855	0	-0.1
52.943115	143.454224	66.802956	12.03244	0.003774	-0.098178	122.250603	0.034224	1.503003	0	0.1
53.415527	150.067993	67.813087	12.03244	0.000132	0.111504	122.250603	-0.066046	2.505598	0	-0.1
53.920898	157.143188	69.637733	12.03244	-0.003273	-0.093453	122.250603	0.108945	1.21906	0	0.1
54.316406	162.680298	69.265755	12.03244	-0.000536	0.107806	122.250603	0.017602	2.440978	0	-0.1
54.788818	169.294067	70.212715	12.0393	0.002406	-0.102934	122.250603	-0.001477	1.142666	0	0.1
55.151367	174.369751	69.233925	12.03244	-0.00168	0.10902	122.250603	0.014434	2.341135	0	-0.1
55.557861	180.060669	69.451645	12.03244	0.002469	-0.103452	122.250603	0.010211	0.975701	0	-0.1
55.843506	184.059692	66.901009	12.0393	-0.000971	-0.072863	122.250603	0.017736	0.161312	0	-0.1
55.997314	186.213013	63.140594	12.0393	-0.000907	-0.076824	122.250603	-0.000887	-0.363251	0	0.1
56.052246	186.982056	58.108273	12.0393	0.006171	0.108715	122.250603	-0.006131	1.139472	0	-0.1
56.184082	188.827759	54.311607	12.0393	0.001452	-0.112447	122.250603	0.004791	-0.137336	0	-0.1
56.228027	189.442993	49.612869	12.0393	-0.000924	-0.080197	122.250603	-0.04061	-0.907064	0	-0.1
56.12915	188.058716	43.369843	12.0393	0.000231	-0.085722	122.250603	-0.028676	-1.27904	0	0.1
55.986328	186.059204	36.286278	12.03244	0.001933	0.100645	122.250603	-0.033406	0.260947	0	-0.1
55.942383	185.44397	31.925228	12.0393	0.005865	-0.118495	122.250603	-0.04053	-0.83591	0	-0.1
55.821533	183.752075	26.718546	12.0393	-0.001919	-0.09329	122.250603	-0.03488	-1.47222	0	-0.1
55.634766	181.137329	20.750793	12.03244	-0.000884	-0.093217	122.250603	-0.060863	-1.666259	0	0.1
55.393066	177.75354	15.013605	12.03244	-0.003882	0.082522	122.250603	0.004462	-0.070655	0	0.1
55.338135	176.984497	12.413611	12.0393	-0.002548	0.066754	122.250603	0.032264	0.831724	0	-0.1
55.393066	177.75354	12.087778	12.03244	0.002202	-0.113684	122.250603	-0.060768	-0.531755	0	0.1
55.393066	177.75354	10.879001	12.03244	-0.002673	0.092811	122.250603	-0.000798	0.796676	0	0.1
55.535889	179.753052	12.171472	12.0393	0.00427	0.076094	122.250603	-0.045859	1.27129	0	-0.1
55.733643	182.521606	14.250223	12.0393	-0.000489	-0.102601	122.250603	0.025081	0.233508	0	-0.1
55.854492	184.213501	14.839361	12.0393	-0.000038	-0.075999	122.250603	-0.052767	-0.621183	0	-0.1
55.854492	184.213501	13.355425	12.0393	-0.000175	-0.081329	122.250603	-0.071793	-0.982809	0	0.1
55.788574	183.290649	10.921249	12.03244	-0.000593	0.089289	122.250603	-0.065902	0.503968	0	0.1
55.843506	184.059692	10.744652	12.03244	0.000049	0.072585	122.250603	-0.095121	0.888585	0	-0.1
55.986328	186.059204	12.050558	12.0393	-0.006852	-0.104239	122.250603	-0.001613	0.170455	0	0.1
56.030273	186.674438	11.577924	12.03244	-0.002739	0.102108	122.250603	-0.00848	0.56703	0	-0.1
56.173096	188.67395	12.800503	12.0393	0.003388	-0.091047	122.250603	-0.083901	-0.278645	0	-0.1
56.162109	188.520142	11.337347	12.0393	-0.000812	-0.075362	122.250603	-0.062134	-1.120426	0	-0.1
56.030273	186.674438	8.006347	12.03244	0.002951	-0.083471	122.250603	-0.127779	-1.622395	0	-0.1
55.810547	183.598267	3.543603	12.03244	0.000465	-0.08587	122.250603	-0.101143	-1.677699	0	0.1
55.557861	180.060669	-1.022183	12.0393	-0.004239	0.086315	122.250603	0.022219	-0.385518	0	0.1
55.415039	178.061157	-3.300336	12.0393	0.0049	0.068881	122.250603	-0.044951	0.099618	0	-0.1
55.38208	177.599731	-3.519619	12.0393	0.007064	-0.106373	122.250603	-0.117771	-0.583587	0	0.1
55.316162	176.67688	-4.26629	12.0393	0.000355	0.093953	122.250603	-0.03783	-0.042978	0	-0.1
55.305176	176.523071	-4.022766	12.0393	0.002301	-0.097092	122.250603	-0.070108	-0.815249	0	-0.1
55.206299	175.138794	-5.268439	12.03244	-0.001716	-0.090195	122.250603	-0.036396	-1.520568	0	-0.1
55.019531	172.524048	-7.854388	12.0393	-0.004342	-0.083326	122.250603	-0.067143	-1.522132	0	0.1
54.777832	169.140259	-11.097269	12.0393	-0.006352	0.081004	122.250603	0.049552	-0.230322	0	0.1
54.700928	168.063599	-11.26928	12.03244	-0.000642	0.070038	122.250603	0.001548	0.275962	0	-0.1
54.700928	168.063599	-10.142352	12.0393	-0.00115	-0.114536	122.250603	-0.005947	-0.728393	0	-0.1
54.624023	166.986938	-10.409855	12.0393	-0.000885	-0.090788	122.250603	-0.016046	-1.243146	0	-0.1
54.481201	164.987427	-11.749241	12.0393	0.004827	-0.080885	122.250603	-0.137403	-1.731989	0	-0.1
54.272461	162.065063	-14.053321	12.0393	0.004825	-0.092765	122.250603	-0.122578	-1.635227	0	0.1
54.008789	158.06604	-17.042521	12.03244	-0.000415	0.089893	122.250603	-0.030462	-0.672892	0	-0.1
53.865967	156.374146	-17.718639	12.03244	0.003012	-0.103702	122.250603	-0.101579	-1.36553	0	-0.1
53.64624	153.297974	-19.608885	12.03244	-0.003502	-0.086537	122.250603	-0.064381	-1.617648	0	0.1
53.360596	149.29895	-22.042528	12.03244	0.005443	0.087407	122.250603	-0.075511	-0.300265	0	0.1
53.239746	147.607056	-22.218647	12.03244	0.000543	0.076144	122.250603	-0.091204	0.533223	0	0.1
53.22876	147.453247	-20.179888	12.0393	-0.003379	0.07598	122.250603	-0.01993	1.085043	0	0.1
53.327637	149.145142	-16.51395	12.0393	-0.002041	0.074421	122.250603	-0.015626	1.120785	0	-0.1
53.514404	151.452271	-11.749763	12.0393	-0.005314	-0.099477	122.250603	0.018109	-0.007988	0	-0.1
53.55835	152.067505	-9.842364	12.0393	-0.000106	-0.078716	122.250603	-0.039949	-0.388278	0	0.1
53.536377	151.759888	-9.224339	12.0393	-0.001302	0.100324	122.250603	-0.016015	0.669435	0	0.1
53.613281	152.836548	-7.020166	12.0393	0.000633	0.079362	122.250603	-0.057345	1.372745	0	0.1
53.811035	155.605103	-3.022251	12.03244	-0.000861	0.074908	122.250603	-0.027758	1.497905	0	-0.1
54.041748	158.835083	1.125189	12.03244	-0.000834	-0.094169	122.250603	0.004715	0.345478	0	-0.1
54.173584	160.680786	3.209935	12.0393	-0.001793	-0.07756	122.250603	-0.022933	-0.413005	0	-0.1
54.206543	161.142212	3.438258	12.0393	0.001256	-0.075464	122.250603	-0.043902	-0.887553	0	-0.1
54.118652	159.911743	1.629589	12.03244	0.00296	-0.080341	122.250603	-0.081845	-1.361306	0	-0.1
53.953857	157.604614	-1.279952	12.0393	0.002718	-0.079658	122.250603	-0.064095	-1.755143	0	-0.1
53.712158	154.220825	-5.180277	12.03244	0.004872	-0.085669	122.250603	-0.107286	-1.659275	0	0.1
53.426514	150.221802	-9.422992	12.0393	-0.002465	0.084122	122.250603	-0.014333	-0.370377	0	0.1
53.294678	148.376099	-10.677958	12.03244	-0.002948	0.071166	122.250603	-0.006723	0.474967	0	0.1
53.283691	148.22229	-9.793268	12.03244	0.001656	0.072908	122.250603	-0.005381	1.048215	0	0.1
53.426514	150.221802	-6.43357	12.0393	-0.001566	0.076061	122.250603	0.039611	1.585084	0	0.1
53.64624	153.451782	-2.128104	12.0393	-0.002656	0.079582	122.250603	-0.006565	1.679353	0	-0.1
53.942871	157.450806	3.028554	12.0393	-0.000626	-0.100058	122.250603	0.038527	0.586149	0	-0.1
54.129639	160.065552	5.838491	12.0393	0.00211	-0.076858	122.250603	-0.017915	0.211777	0	0.1
54.250488	161.757446	7.268803	12.03244	-0.001668	0.091255	122.250603	0.02733	1.317481	0	0.1
54.492188	165.141235	10.570243	12.0393	0.003721	0.091194	122.250603	-0.024129	1.690431	0	-0.1
54.777832	169.140259	14.273961	12.0393	0.00128	-0.095618	122.250603	-0.002882	0.526492	0	-0.1
54.942627	171.447388	15.593147	12.0393	0.00367	-0.064715	122.250603	-0.048442	-0.343422	0	-0.1
54.9646	171.755005	14.400043	12.03244	0.000894	-0.081766	122.250603	-0.044307	-0.879311	0	-0.1
54.887695	170.678345	11.678301	12.0393	0.002662	-0.079885	122.250603	-0.049436	-1.37869	0	-0.1
54.711914	168.217407	7.580783	12.0393	-0.000846	-0.092602	122.250603	-0.021563	-1.851275	0	-0.1
54.437256	164.372192	2.245068	12.03244	0.005214	-0.080846	122.250603	-0.134041	-2.229349	0	-0.1
54.118652	159.911743	-3.289497	12.03244	0.001465	-0.088415	122.250603	-0.133825	-2.091705	0	0.1
53.745117	154.682251	-8.819922	12.03244	-0.004392	0.083136	122.250603	-0.018637	-0.721041	0	0.1
53.55835	152.067505	-11.416934	12.0393	-0.003299	0.063324	122.250603	0.008895	0.253971	0	0.1
53.514404	151.606079	-11.007663	12.0393	0.005761	0.072699	122.250603	-0.015039	0.92504	0	0.1
53.613281	152.836548	-8.258947	12.0393	-0.006119	0.071692	122.250603	0.057133	1.191066	0	-0.1
53.833008	156.066528	-3.770943	12.0393	0.000747	-0.0986	122.250603	-0.015941	0.176994	0	-0.1
53.931885	157.296997	-1.7459	12.03244	0.003958	-0.092664	122.250603	-0.030822	-0.114565	0	0.1
53.986816	158.219849	-0.655782	12.0393	0.006733	0.098664	122.250603	-0.02729	0.990769	0	0.1
54.162598	160.526978	2.339483	12.03244	0.005533	0.084551	122.250603	-0.001309	1.397188	0	-0.1
54.415283	164.064575	6.316961	12.03244	-0.003955	-0.098204	122.250603	0.041778	0.299532	0	-0.1
54.547119	165.910278	7.88253	12.03244	-0.002779	-0.077622	122.250603	0.013949	-0.051201	0	0.1
54.602051	166.986938	8.009805	12.0393	0.001596	0.09757	122.250603	-0.002177	0.657703	0	-0.1
54.7229	168.371216	9.222984	12.0393	0.00205	-0.095604	122.250603	0.004654	0.175696	0	0.1
54.788818	169.294067	9.399319	12.0393	-0.00435	0.088932	122.250603	0.037215	0.563824	0	-0.1
54.909668	170.985962	10.473547	12.0393	0.000228	-0.098113	122.250603	-0.027553	0.078783	0	0.1
54.931641	171.293579	9.792403	12.0393	-0.003542	0.093384	122.250603	0.054908	0.836208	0	0.1
55.05249	172.985474	10.827323	12.0393	0.00675	0.085002	122.250603	-0.034441	1.187499	0	-0.1
55.239258	175.60022	12.857384	12.0393	-0.001273	-0.093613	122.250603	-0.010962	0.316959	0	0.1
55.305176	176.830688	12.670279	12.0393	-0.002919	0.099347	122.250603	0.036651	0.676527	0	-0.1
55.437012	178.368774	13.600516	12.03244	0.002036	-0.094127	122.250603	-0.020107	-0.223889	0	-0.1
55.447998	178.522583	12.423571	12.03244	-0.003457	-0.078446	122.250603	0.009404	-0.672869	0	0.1
55.371094	177.445923	9.899475	12.0393	-0.001855	0.093791	122.250603	-0.00822	-0.019301	0	-0.1
55.349121	177.138306	8.543317	12.03244	-0.001545	-0.100646	122.250603	-0.037819	-0.834521	0	-0.1
55.228271	175.446411	5.674825	12.0393	-0.000775	-0.082228	122.250603	-0.054383	-1.570268	0	-0.1
55.030518	172.677856	1.811444	12.0393	0.000111	-0.079929	122.250603	-0.064098	-1.563761	0	0.1
54.766846	168.98645	-2.398021	12.03244	-0.003779	0.091955	122.250603	0.024958	-0.712256	0	-0.1
54.645996	167.294556	-4.538589	12.03244	0.004898	-0.112726	122.250603	-0.101948	-1.013578	0	0.1
54.470215	164.833618	-7.014418	12.0393	-0.001342	0.075641	122.250603	0.012174	0.047492	0	0.1
54.459229	164.67981	-6.496082	12.03244	0.001933	0.069786	122.250603	-0.02035	0.920548	0	0.1
54.558105	166.064087	-4.198524	12.0393	0.000246	0.077457	122.250603	-0.038211	1.156518	0	-0.1
54.755859	168.832642	-0.482774	12.0393	-0.000648	-0.099884	122.250603	-0.00142	0.104494	0	-0.1
54.810791	169.601685	0.481031	12.03244	-0.00076	-0.085269	122.250603	-0.02645	-0.709997	0	-0.1
54.788818	169.294067	0.066717	12.03244	0.004274	-0.077956	122.250603	-0.092857	-0.809306	0	0.1
54.667969	167.755981	-1.954115	12.0393	-0.000437	0.090151	122.250603	-0.034733	0.341093	0	0.1
54.711914	168.217407	-1.026281	12.0393	0.002948	0.077401	122.250603	-0.044173	0.786259	0	-0.1
54.810791	169.601685	0.724296	12.0393	0.000436	-0.090135	122.250603	-0.049015	0.062384	0	0.1
54.821777	169.755493	0.834972	12.0393	0.000994	0.101094	122.250603	-0.012236	0.844517	0	0.1
54.942627	171.447388	2.765635	12.0393	-0.000182	0.076838	122.250603	-0.073459	1.619051	0	0.1
55.162354	174.52356	6.151181	12.0393	0.002898	0.086013	122.250603	-0.051439	2.024926	0	0.1
55.458984	178.676392	10.47991	12.03244	0.001307	0.084501	122.250603	-0.070882	2.370965	0	0.1
55.83252	183.905884	15.657505	12.03244	0.000605	0.087672	122.250603	-0.104903	2.305303	0	-0.1
56.25	189.75061	21.049763	12.03244	-0.00471	-0.09667	122.250603	-0.020399	1.067253	0	-0.1
56.513672	193.442017	23.339317	12.0393	-0.00232	-0.068543	122.250603	0.060698	0.512106	0	0.1
56.678467	195.749146	23.751968	12.0393	-0.003154	0.109921	122.250603	0.013624	1.019598	0	-0.1
56.854248	198.210083	24.306459	12.0393	-0.000233	-0.086302	122.250603	-0.01586	0.361717	0	0.1
56.920166	199.132935	22.974445	12.0393	-0.00336	0.104632	122.250603	0.037802	1.002231	0	0.1
57.073975	201.286255	23.240477	12.0393	0.005361	0.089726	122.250603	-0.108958	1.56476	0	0.1
57.271729	204.05481	24.212328	12.0393	-0.00232	0.084868	122.250603	0.033957	1.850208	0	0.1
57.502441	207.28479	25.636311	12.03244	-0.0028	0.094397	122.250603	0.040239	2.038213	0	0.1
57.810059	211.591431	28.199633	12.0393	0.001711	0.092803	122.250603	-0.065714	2.244538	0	0.1
58.183594	216.820923	31.239044	12.03244	-0.006363	0.089367	122.250603	-0.008477	2.500135	0	0.1
58.579102	222.358032	34.890041	12.03244	0.002416	0.094485	122.250603	-0.078197	2.740519	0	-0.1
58.985596	228.04895	38.359047	12.0393	-0.006606	-0.091735	122.250603	-0.049991	1.004009	0	-0.1
59.216309	231.278931	38.185253	12.03244	-0.002408	-0.067193	122.250603	0.005414	-0.015436	0	-0.1
59.293213	232.355591	36.014679	12.03244	-0.006617	-0.069409	122.250603	0.055541	-1.279114	0	0.1
59.260254	231.894165	31.68079	12.0393	-0.006769	0.118376	122.250603	0.065129	-0.63636	0	-0.1
59.260254	231.894165	28.512711	12.03244	-0.010236	-0.095491	122.250603	0.099954	-0.496969	0	0.1
59.172363	230.663696	24.196596	12.0393	-0.009471	0.099321	122.250603	0.053049	-0.888375	0	-0.1
59.128418	230.048462	21.044514	12.0393	0.001789	-0.092248	122.250603	0.012264	-1.867357	0	0.1
58.974609	227.895142	16.742796	12.0393	0.001318	0.110651	122.250603	0.017959	0.161472	0	-0.1
58.908691	226.97229	13.969884	12.0393	0.005694	-0.101809	122.250603	-0.063841	-1.065249	0	0.1
58.754883	224.81897	9.826313	12.0393	0.002723	0.101952	122.250603	-0.093304	0.035959	0	-0.1
58.64502	223.280884	7.195733	12.0393	-0.003195	-0.105867	122.250603	-0.048199	-1.137989	0	-0.1
58.447266	220.512329	3.363366	12.03244	-0.001246	-0.087282	122.250603	-0.040208	-1.775574	0	0.1
58.183594	216.820923	-1.550607	12.0393	-0.008909	0.099408	122.250603	-0.029522	-0.26902	0	0.1
58.062744	215.129028	-3.775917	12.0393	0.00731	0.073116	122.250603	-0.049277	0.514825	0	0.1
58.040771	214.821411	-3.764536	12.0393	-0.000228	0.076991	122.250603	-0.012336	0.945898	0	-0.1
58.117676	215.898071	-2.472555	12.0393	-0.00176	-0.10576	122.250603	0.049522	-0.479836	0	0.1
58.095703	215.590454	-2.042194	12.0393	-0.002238	0.103189	122.250603	-0.074902	0.674405	0	0.1
58.19458	216.974731	-0.739342	12.0393	-0.003939	0.084246	122.250603	-0.026886	1.303461	0	0.1
58.359375	219.28186	2.081174	12.0393	0.000633	0.085777	122.250603	-0.076964	1.600657	0	-0.1
58.557129	222.050415	5.535166	12.0393	-0.00982	-0.094126	122.250603	0.018956	-0.030955	0	0.1
58.64502	223.280884	6.446493	12.0393	-0.006107	0.116672	122.250603	-0.055814	1.013126	0	0.1
58.787842	225.280396	7.999109	12.0393	0.002414	0.087202	122.250603	0.033899	1.572441	0	-0.1
58.963623	227.741333	9.945781	12.0393	-0.000797	-0.09347	122.250603	-0.032492	-0.135116	0	0.1
59.007568	228.356567	9.683624	12.0393	0.000331	0.119749	122.250603	-0.065348	0.821119	0	-0.1
59.051514	228.971802	9.813894	12.0393	-0.000689	-0.095862	122.250603	-0.02599	-0.583275	0	0.1
58.974609	227.895142	7.733872	12.0393	-0.000453	0.111223	122.250603	-0.006735	0.388654	0	0.1
58.963623	227.741333	6.777379	12.0393	-0.001914	0.086217	122.250603	-0.023899	0.916022	0	0.1
59.029541	228.664185	6.832063	12.0393	-0.000891	0.088061	122.250603	-0.023799	1.08629	0	0.1
59.117432	229.894653	7.613701	12.0393	-0.003922	0.088127	122.250603	-0.062589	1.331892	0	0.1
59.249268	231.740356	9.049597	12.0393	-0.006266	0.090275	122.250603	-0.060529	1.441735	0	-0.1
59.381104	233.58606	10.525008	12.0393	0.002291	-0.089614	122.250603	0.016845	-0.303706	0	0.1
59.381104	233.58606	9.472507	12.0393	-0.001773	0.119629	122.250603	-0.013105	0.682474	0	-0.1
59.414063	234.047485	9.074574	12.0393	0.000835	-0.084828	122.250603	-0.070291	-0.715133	0	-0.1
59.27124	232.047974	5.786745	12.03244	-0.00331	-0.073848	122.250603	-0.006826	-1.734307	0	-0.1
59.007568	228.356567	0.813539	12.0393	-0.003569	-0.074028	122.250603	-0.046864	-1.914894	0	0.1
58.64502	223.280884	-5.310295	12.0393	-0.004707	0.09696	122.250603	0.027705	-1.244141	0	-0.1
58.348389	219.128052	-9.723113	12.0393	-0.004553	-0.10233	122.250603	-0.001073	-1.629447	0	0.1
58.007813	214.359985	-14.427072	12.0393	-0.002228	0.09318	122.250603	-0.025182	-1.209102	0	-0.1
57.733154	210.514771	-17.562	12.0393	0.004449	-0.095712	122.250603	-0.097049	-1.619806	0	0.1
57.370605	205.439087	-21.84828	12.0393	-0.002119	0.091336	122.250603	0.008234	-1.161259	0	-0.1
57.106934	201.747681	-24.057983	12.0393	0.005121	-0.096046	122.250603	-0.087828	-2.006947	0	-0.1
56.711426	196.210571	-28.243982	12.0393	-0.002504	-0.08449	122.250603	-0.062602	-2.806983	0	-0.1
56.217041	189.289185	-33.659328	12.0393	0.004751	-0.083204	122.250603	-0.163261	-2.776841	0	0.1
55.700684	182.060181	-38.899353	12.03244	0.003167	0.08721	122.250603	-0.028144	-1.50588	0	0.1
55.338135	176.67688	-41.051899	12.0393	-0.003015	0.068597	122.250603	-0.031199	-0.953181	0	-0.1
55.074463	173.293091	-41.34124	12.03244	0.004793	-0.110201	122.250603	-0.087625	-1.551647	0	0.1
54.755859	168.678833	-42.517174	12.0393	-0.002145	0.089513	122.250603	-0.01923	-0.615652	0	0.1
54.558105	166.064087	-41.012039	12.0393	-0.00175	0.077972	122.250603	-0.013246	0.292411	0	0.1
54.536133	165.75647	-38.009468	12.03244	-0.002586	0.073057	122.250603	0.005807	0.541809	0	-0.1
54.580078	166.371704	-33.292995	12.0393	-0.000868	-0.104955	122.250603	-0.034643	-0.08545	0	0.1
54.569092	166.064087	-30.146801	12.0393	-0.001763	0.098098	122.250603	-0.033814	0.712161	0	0.1
54.656982	167.602173	-25.667276	12.03244	0.003267	0.087206	122.250603	-0.083682	1.11961	0	-0.1
54.799805	169.601685	-20.720177	12.0393	0.000584	-0.087099	122.250603	-0.028082	-0.099998	0	-0.1
54.832764	169.909302	-18.098843	12.0393	-0.005784	-0.073713	122.250603	-0.015443	-0.887866	0	-0.1
54.7229	168.371216	-18.120012	12.03244	-0.002203	-0.076781	122.250603	-0.050924	-1.456697	0	-0.1
54.525146	165.602661	-19.603909	12.0393	-0.003633	-0.085646	122.250603	-0.028436	-1.478628	0	0.1
54.294434	162.372681	-21.671839	12.0393	0.001448	0.089093	122.250603	-0.049085	-0.237357	0	-0.1
54.173584	160.680786	-21.335709	12.0393	-0.002823	-0.115899	122.250603	-0.034382	-0.793849	0	0.1
54.030762	158.681274	-21.582508	12.0393	0.00239	0.089611	122.250603	-0.035278	-0.174471	0	-0.1
54.008789	158.373657	-19.790468	12.03244	0.000423	-0.099092	122.250603	-0.043173	-0.852213	0	-0.1
53.898926	156.835571	-19.642475	12.0393	-0.002388	-0.090059	122.250603	-0.018175	-1.469507	0	-0.1
53.701172	154.067017	-20.974127	12.03244	-0.005805	-0.081649	122.250603	-0.001447	-1.803158	0	-0.1
53.459473	150.683228	-22.905035	12.03244	0.000341	-0.089916	122.250603	-0.053038	-1.706631	0	0.1
53.140869	146.222778	-25.741486	12.03244	-0.0044	0.080774	122.250603	0.029907	-0.53291	0	0.1
