机械角度	电角度	转速	母线电压	D轴电流	Q轴电流	编码器零位	D轴电压	Q轴电压	D轴给定电流	Q轴给定电流	转速给定	A相电流	B相电流	C相电流	I15
9.909668	148.007813	-131.890793	12.12848	0.019842	0.240439	9.272461	0	-4	0	0	0	-0.144214	-0.09539	0.239604	0
9.195557	138.010254	-130.420471	12.12848	0.027601	-0.070407	9.272461	0	-4	0	0	0	0.026587	0.048018	-0.074605	0
8.404541	126.936035	-130.378906	12.12848	0.027558	-0.104379	9.272461	0	0	0	0	0	0.06687	0.039961	-0.106832	0
7.492676	114.169922	-132.172562	12.13534	0.020524	-0.108999	9.272461	0	0	0	0	0	0.09104	0.009346	-0.100386	0
6.580811	101.403809	-134.702377	12.13534	0.004811	-0.000149	9.272461	0	0	0	0	0	-0.000805	0.004512	-0.003707	0
5.668945	88.637695	-136.429901	12.12162	0.00044	0.063676	9.272461	0	0	0	0	0	-0.063647	0.033516	0.030131	0
4.779053	76.179199	-137.252243	12.13534	-0.007446	0.007294	9.272461	0	0	0	0	0	-0.008862	-0.000322	0.009184	0
3.856201	63.259277	-138.907883	12.12848	-0.020476	-0.056327	9.272461	0	-4	0	0	0	0.041089	-0.05833	0.017241	0
2.999268	51.262207	-139.116211	12.12848	-0.026791	-0.045249	9.272461	0	0	0	0	0	0.018531	-0.051885	0.033354	0
2.252197	40.803223	-138.388184	12.12848	-0.038561	0.161228	9.272461	0	-4	0	0	0	-0.134546	0.151143	-0.016597	0
1.582031	31.420898	-135.901901	12.12162	-0.015833	-0.030554	9.272461	0	-4	0	0	0	0.002417	-0.030937	0.02852	0
0.900879	21.884766	-133.114929	12.12848	-0.035662	0.09062	9.272461	0	-4	0	0	0	-0.06687	0.094746	-0.027876	0
0.252686	12.810059	-130.423553	12.12848	-0.024006	-0.152817	9.272461	0	-4	0	0	0	0.010474	-0.138896	0.128422	0
359.604492	3.735352	-130.423553	12.13534	-0.021536	-0.169108	9.272461	0	-4	0	0	0	-0.010473	-0.142119	0.152592	0
358.736572	351.584473	-131.297211	12.12848	-0.012563	-0.096747	9.272461	0	-4	0	0	0	-0.026587	-0.067998	0.094584	0
357.824707	338.818359	-133.36525	12.12848	-0.01173	-0.110202	9.272461	0	-4	0	0	0	-0.050757	-0.059941	0.110698	0
356.912842	326.052246	-134.677155	12.12848	-0.017816	-0.070196	9.272461	0	0	0	0	0	-0.053979	-0.014824	0.068803	0
356.055908	314.055176	-135.491669	12.12848	-0.022561	0.067793	9.272461	0	0	0	0	0	0.033033	0.03835	-0.071382	0
355.286865	303.288574	-134.759888	12.12162	-0.022828	0.102696	9.272461	0	-4	0	0	0	0.073316	0.028682	-0.101998	0
354.638672	294.213867	-131.720917	12.12848	0.001266	-0.201097	9.272461	0	-4	0	0	0	-0.182885	0.019014	0.163872	0
353.847656	283.139648	-131.183105	12.13534	0.005603	-0.045156	9.272461	0	-4	0	0	0	-0.0427	0.007735	0.034965	0
352.957764	270.681152	-132.347015	12.12848	-0.015496	0.034831	9.272461	0	0	0	0	0	0.034644	-0.003545	-0.031099	0
352.067871	258.222656	-132.479019	12.12162	0.003386	0.12004	9.272461	0	-4	0	0	0	0.116822	-0.0825	-0.034322	0
351.298828	247.456055	-130.766754	12.13534	-0.001844	-0.010361	9.272461	0	-4	0	0	0	-0.008862	0.009346	-0.000484	0
350.496826	236.228027	-129.591934	12.13534	0.000865	-0.044974	9.272461	0	-4	0	0	0	-0.037866	0.039961	-0.002095	0
349.639893	224.230957	-130.182541	12.13534	-0.005058	0.039849	9.272461	0	0	0	0	0	0.031421	-0.037383	0.005961	0
348.793945	212.387695	-131.080307	12.13534	-0.01189	-0.155617	9.272461	0	0	0	0	0	-0.073315	0.155977	-0.082662	0
347.947998	200.544434	-130.789658	12.12848	-0.006682	-0.088996	9.272461	0	-4	0	0	0	-0.024975	0.08669	-0.061714	0
347.124023	189.008789	-130.528076	12.13534	-0.000629	-0.101722	9.272461	0	-4	0	0	0	-0.015307	0.094746	-0.079439	0
346.256104	176.85791	-130.841965	12.13534	-0.012345	-0.024995	9.272461	0	0	0	0	0	0.013697	0.01418	-0.027876	0
345.476074	165.9375	-130.208939	12.12848	-0.010973	-0.17835	9.272461	0	-4	0	0	0	0.05398	0.120528	-0.174507	0
344.597168	153.632813	-131.104065	12.12848	-0.016927	-0.080139	9.272461	0	0	0	0	0	0.050757	0.030293	-0.08105	0
343.66333	140.559082	-132.275879	12.13534	-0.038814	0.172735	9.272461	0	-4	0	0	0	-0.07976	-0.097002	0.176762	0
342.861328	129.331055	-131.499466	12.13534	-0.040804	0.021977	9.272461	0	0	0	0	0	0.008863	-0.043828	0.034965	0
342.081299	118.410645	-130.434479	12.13534	-0.043838	-0.116432	9.272461	0	-4	0	0	0	0.123267	-0.047051	-0.076216	0
341.345215	108.105469	-128.926682	12.12162	-0.045612	-0.136813	9.272461	0	0	0	0	0	0.144214	-0.072832	-0.071382	0
340.488281	96.108398	-129.950027	12.12848	-0.058288	0.162619	9.272461	0	-4	0	0	0	-0.155493	0.012569	0.171928	0
339.664307	84.572754	-129.589294	12.13534	-0.067614	0.10283	9.272461	0	0	0	0	0	-0.034643	-0.043828	0.078471	0
338.90625	73.959961	-127.982903	12.12848	-0.069773	0.071315	9.272461	0	0	0	0	0	-0.116821	0.025459	0.091362	0
